id_speaker;gender;ester1;ester2;etape;repere;all
2385;male;NA;4;NA;NA;4
2386;female;NA;1;NA;NA;1
2387;male;NA;1;NA;NA;1
2388;male;NA;3;NA;NA;3
2389;male;NA;1;NA;NA;1
2390;male;NA;8;NA;NA;8
2391;male;NA;7;NA;NA;7
2392;male;NA;5;NA;NA;5
2393;male;NA;2;NA;NA;2
2394;male;NA;2;NA;NA;2
2395;male;NA;2;NA;NA;2
2396;male;NA;1;NA;NA;1
2397;male;NA;1;NA;9;10
2398;male;NA;1;NA;NA;1
2399;female;NA;1;NA;NA;1
2400;female;NA;14;NA;NA;14
2401;female;NA;2;NA;NA;2
2402;male;NA;2;NA;NA;2
2403;female;NA;1;NA;NA;1
2404;female;NA;4;NA;NA;4
2405;female;NA;1;NA;NA;1
2406;male;NA;1;NA;NA;1
2407;male;NA;3;NA;NA;3
2408;male;NA;3;NA;NA;3
2409;male;NA;2;NA;NA;2
2410;male;NA;1;NA;NA;1
2411;male;NA;1;NA;NA;1
2412;male;NA;1;NA;NA;1
2413;male;NA;2;NA;NA;2
2414;male;NA;1;NA;NA;1
2415;female;NA;193;351;NA;544
2416;female;NA;2;NA;NA;2
2417;male;NA;41;NA;NA;41
2418;male;NA;22;NA;NA;22
2419;male;NA;22;NA;NA;22
2420;female;NA;10;NA;NA;10
2421;male;NA;6;NA;NA;6
2422;male;NA;10;NA;NA;10
2423;female;NA;44;NA;NA;44
2424;female;NA;13;NA;NA;13
2425;female;NA;19;27;NA;46
2426;female;NA;16;NA;NA;16
2427;male;NA;6;NA;NA;6
2428;female;NA;2;NA;NA;2
2429;male;NA;22;NA;NA;22
2430;female;NA;1;NA;NA;1
2431;male;NA;2;NA;NA;2
2432;male;NA;8;NA;NA;8
2433;male;NA;3;NA;NA;3
2434;male;NA;1;NA;NA;1
2435;female;NA;1;NA;NA;1
2436;male;NA;1;NA;NA;1
2437;female;NA;9;NA;NA;9
2438;male;NA;1;NA;NA;1
2439;male;NA;2;NA;NA;2
2440;female;NA;36;NA;NA;36
2441;female;NA;5;NA;NA;5
2442;male;NA;1;NA;NA;1
2443;male;NA;1;NA;NA;1
2444;female;NA;35;NA;NA;35
2445;female;NA;12;NA;NA;12
2446;male;NA;5;NA;NA;5
2447;female;NA;3;NA;NA;3
2448;male;NA;1;NA;NA;1
2449;female;NA;1;NA;NA;1
2450;male;NA;3;NA;NA;3
2451;male;NA;1;NA;NA;1
2452;male;NA;2;NA;NA;2
2453;male;NA;2;NA;NA;2
2454;female;NA;2;NA;NA;2
2455;male;NA;1;NA;NA;1
2456;male;NA;2;NA;NA;2
2457;male;NA;10;NA;NA;10
2458;male;NA;5;NA;NA;5
2459;male;NA;1;NA;NA;1
2460;male;NA;2;NA;NA;2
2461;female;NA;2;NA;NA;2
2462;male;NA;1;NA;NA;1
2463;female;NA;5;NA;NA;5
2464;male;NA;63;NA;NA;63
2465;female;NA;1;NA;NA;1
2466;female;NA;2;NA;NA;2
2467;male;NA;1;NA;NA;1
2468;male;NA;1;NA;NA;1
2469;male;NA;1;NA;NA;1
2470;female;NA;1;NA;NA;1
2471;male;NA;1;NA;NA;1
2472;male;NA;1;NA;NA;1
2473;female;NA;5;NA;NA;5
2474;male;NA;1;NA;NA;1
2475;male;NA;3;NA;NA;3
2476;male;NA;1;NA;NA;1
2477;male;NA;1;NA;NA;1
2478;male;NA;2;NA;NA;2
2479;male;NA;2;NA;NA;2
2480;male;NA;3;NA;NA;3
2481;male;NA;1;NA;NA;1
2482;male;NA;1;NA;NA;1
2483;male;NA;1;NA;NA;1
2484;male;NA;2;NA;NA;2
2485;male;NA;5;NA;NA;5
2486;male;NA;2;NA;NA;2
2487;male;NA;1;NA;NA;1
2488;male;NA;5;NA;NA;5
2489;male;NA;2;NA;NA;2
2490;male;NA;1;NA;NA;1
2491;male;NA;1;NA;NA;1
2492;male;NA;1;NA;NA;1
2493;male;NA;NA;310;96;406
2494;male;NA;NA;363;1807;2170
2495;female;NA;NA;3;NA;3
2496;female;NA;NA;10;NA;10
2497;male;NA;NA;8;NA;8
2498;female;NA;NA;11;NA;11
2499;male;NA;NA;2;NA;2
2500;male;NA;NA;10;NA;10
2501;male;NA;NA;7;NA;7
2502;female;NA;NA;5;NA;5
2503;male;NA;NA;3;NA;3
2504;female;NA;NA;1;3;4
2505;male;NA;NA;5;NA;5
2506;male;NA;NA;16;NA;16
2507;male;NA;NA;14;NA;14
2508;female;NA;NA;1;NA;1
2509;female;NA;NA;12;30;42
2510;male;NA;NA;2;NA;2
2511;male;NA;NA;2;NA;2
2512;NA;NA;NA;NA;NA;0
2513;male;NA;NA;9;NA;9
2514;male;NA;NA;1;NA;1
2515;male;NA;NA;3;NA;3
2516;female;NA;NA;1;NA;1
2517;female;NA;NA;2;NA;2
2518;male;NA;NA;1;NA;1
2519;male;NA;NA;4;NA;4
2520;female;NA;NA;1;NA;1
2521;female;NA;NA;2;NA;2
2522;female;NA;NA;8;NA;8
2523;male;NA;NA;19;NA;19
2524;female;NA;NA;6;NA;6
2525;male;NA;NA;1;NA;1
2526;female;NA;NA;1;NA;1
2527;female;NA;NA;1;NA;1
2528;male;NA;NA;18;NA;18
2529;NA;NA;NA;11;NA;11
2530;male;NA;NA;3;NA;3
2531;female;NA;NA;12;NA;12
2532;male;NA;NA;NA;NA;0
2533;female;NA;NA;NA;NA;0
2534;male;NA;NA;1;NA;1
2535;male;NA;NA;NA;NA;0
2536;male;NA;NA;59;NA;59
2537;female;NA;NA;5;NA;5
2538;male;NA;NA;2;NA;2
2539;female;NA;NA;5;NA;5
2540;female;NA;NA;13;NA;13
2541;NA;NA;NA;NA;NA;0
2542;male;NA;NA;546;NA;546
2543;female;NA;NA;1;NA;1
2544;female;NA;NA;188;NA;188
2545;male;NA;NA;97;NA;97
2546;female;NA;NA;76;NA;76
2547;male;NA;NA;155;NA;155
2548;female;NA;NA;3;NA;3
2549;female;NA;NA;4;NA;4
2550;female;NA;NA;4;NA;4
2551;NA;NA;NA;NA;NA;0
2552;male;NA;NA;4;NA;4
2553;female;NA;NA;3;NA;3
2554;female;NA;NA;1;NA;1
2555;male;NA;NA;1;NA;1
2556;male;NA;NA;2;NA;2
2557;male;NA;NA;2;NA;2
2558;male;NA;NA;6;NA;6
2559;female;NA;NA;2;NA;2
2560;female;NA;NA;11;NA;11
2561;female;NA;NA;3;6;9
2562;male;NA;NA;NA;NA;0
2563;male;NA;NA;2;NA;2
2564;male;NA;NA;4;NA;4
2565;male;NA;NA;1;NA;1
2566;male;NA;NA;NA;NA;0
2567;female;NA;NA;1;NA;1
2568;female;NA;NA;NA;26;26
2569;male;NA;NA;25;20;45
2570;male;NA;NA;NA;NA;0
2571;male;NA;NA;33;NA;33
2572;male;NA;NA;33;NA;33
2573;female;NA;NA;16;NA;16
2574;NA;NA;NA;NA;NA;0
2575;NA;NA;NA;NA;NA;0
2576;female;NA;NA;6;NA;6
2577;female;NA;NA;2;NA;2
2578;female;NA;NA;5;NA;5
2579;female;NA;NA;8;NA;8
2580;female;NA;NA;7;NA;7
2581;male;NA;NA;442;NA;442
2582;male;NA;NA;19;NA;19
2583;female;NA;NA;1;NA;1
2584;female;NA;NA;1;NA;1
2585;female;NA;NA;8;NA;8
2586;female;NA;NA;1;NA;1
2587;female;NA;NA;1;NA;1
2588;male;NA;NA;1;NA;1
2589;female;NA;NA;1;NA;1
2590;female;NA;NA;3;NA;3
2591;male;NA;NA;1;NA;1
2592;male;NA;NA;1;NA;1
2593;NA;NA;NA;NA;NA;0
2594;NA;NA;NA;NA;NA;0
2595;male;NA;NA;5;NA;5
2596;male;NA;NA;41;NA;41
2597;female;NA;NA;7;NA;7
2598;male;NA;NA;1;NA;1
2599;NA;NA;NA;NA;NA;0
2600;male;NA;NA;33;NA;33
2601;NA;NA;NA;NA;NA;0
2602;male;NA;NA;542;518;1060
2603;female;NA;NA;4;NA;4
2604;NA;NA;NA;4;NA;4
2605;female;NA;NA;47;NA;47
2606;female;NA;NA;16;NA;16
2607;female;NA;NA;34;NA;34
2608;female;NA;NA;32;NA;32
2609;male;NA;NA;8;NA;8
2610;male;NA;NA;20;NA;20
2611;female;NA;NA;8;43;51
2612;female;NA;NA;5;NA;5
2613;male;NA;NA;9;NA;9
2614;female;NA;NA;6;NA;6
2615;male;NA;NA;484;588;1072
2616;male;NA;NA;468;NA;468
2617;male;NA;NA;272;368;640
2618;male;NA;NA;38;3;41
2619;NA;NA;NA;NA;NA;0
2620;male;NA;NA;386;450;836
2621;male;NA;NA;144;213;357
2622;NA;NA;NA;NA;NA;0
2623;male;NA;NA;361;505;866
2624;male;NA;NA;53;77;130
2625;male;NA;NA;45;101;146
2626;NA;NA;NA;NA;NA;0
2627;male;NA;NA;17;NA;17
2628;male;NA;NA;55;258;313
2629;male;NA;NA;203;NA;203
2630;male;NA;NA;1;NA;1
2631;male;NA;NA;47;NA;47
2632;male;NA;NA;6;NA;6
2633;male;NA;NA;16;7;23
2634;NA;NA;NA;NA;NA;0
2635;male;NA;NA;NA;NA;0
2636;male;NA;NA;18;6;24
2637;male;NA;NA;22;NA;22
2638;NA;NA;NA;NA;NA;0
2639;male;NA;NA;10;NA;10
2640;male;NA;NA;358;NA;358
2641;male;NA;NA;18;NA;18
2642;female;NA;NA;13;NA;13
2643;male;NA;NA;8;NA;8
2644;male;NA;NA;21;NA;21
2645;male;NA;NA;17;NA;17
2646;male;NA;NA;11;NA;11
2647;male;NA;NA;493;NA;493
2648;male;NA;NA;165;NA;165
2649;female;NA;NA;47;NA;47
2650;NA;NA;NA;NA;NA;0
2651;male;NA;NA;3;NA;3
2652;male;NA;NA;8;3;11
2653;male;NA;NA;5;50;55
2654;female;NA;NA;2;15;17
2655;male;NA;NA;1;NA;1
2656;male;NA;NA;6;NA;6
2657;female;NA;NA;3;2;5
2658;male;NA;NA;5;82;87
2659;NA;NA;NA;NA;NA;0
2660;male;NA;NA;21;NA;21
2661;male;NA;NA;41;3;44
2662;male;NA;NA;5;NA;5
2663;male;NA;NA;31;NA;31
2664;female;NA;NA;4;NA;4
2665;male;NA;NA;6;NA;6
2666;male;NA;NA;8;57;65
2667;female;NA;NA;6;NA;6
2668;male;NA;NA;5;NA;5
2669;male;NA;NA;6;NA;6
2670;male;NA;NA;18;NA;18
2671;male;NA;NA;13;NA;13
2672;male;NA;NA;90;NA;90
2673;male;NA;NA;76;NA;76
2674;male;NA;NA;4;NA;4
2675;female;NA;NA;1;NA;1
2676;male;NA;NA;1;NA;1
2677;female;NA;NA;NA;NA;0
2678;male;NA;NA;9;NA;9
2679;male;NA;NA;1;NA;1
2680;female;NA;NA;4;NA;4
2681;male;NA;NA;2;NA;2
2682;male;NA;NA;2;NA;2
2683;female;NA;NA;25;NA;25
2684;male;NA;NA;9;NA;9
2685;female;NA;NA;10;NA;10
2686;male;NA;NA;14;NA;14
2687;female;NA;NA;7;NA;7
2688;male;NA;NA;1;NA;1
2689;female;NA;NA;1;NA;1
2690;female;NA;NA;3;NA;3
2691;female;NA;NA;1;NA;1
2692;male;NA;NA;1;NA;1
2693;male;NA;NA;2;NA;2
2694;female;NA;NA;23;NA;23
2695;female;NA;NA;7;NA;7
2696;NA;NA;NA;NA;NA;0
2697;female;NA;NA;35;NA;35
2698;male;NA;NA;6;NA;6
2699;male;NA;NA;1;NA;1
2700;female;NA;NA;1;NA;1
2701;female;NA;NA;1;NA;1
2702;female;NA;NA;6;NA;6
2703;female;NA;NA;19;NA;19
2704;female;NA;NA;1;NA;1
2705;NA;NA;NA;NA;NA;0
2706;male;NA;NA;3;NA;3
2707;male;NA;NA;9;NA;9
2708;male;NA;NA;7;NA;7
2709;male;NA;NA;5;NA;5
2710;male;NA;NA;18;NA;18
2711;male;NA;NA;4;NA;4
2712;male;NA;NA;NA;NA;0
2713;female;NA;NA;37;NA;37
2714;female;NA;NA;1;NA;1
2715;female;NA;NA;8;NA;8
2716;male;NA;NA;6;NA;6
2717;NA;NA;NA;NA;NA;0
2718;female;NA;NA;3;NA;3
2719;female;NA;NA;23;NA;23
2720;female;NA;NA;14;NA;14
2721;male;NA;NA;5;NA;5
2722;female;NA;NA;5;NA;5
2723;male;NA;NA;1;NA;1
2724;male;NA;NA;1;NA;1
2725;male;NA;NA;14;NA;14
2726;NA;NA;NA;NA;NA;0
2727;female;NA;NA;1;NA;1
2728;male;NA;NA;89;NA;89
2729;male;NA;NA;14;NA;14
2730;male;NA;NA;3;NA;3
2731;NA;NA;NA;NA;NA;0
2732;NA;NA;NA;NA;NA;0
2733;male;NA;NA;126;NA;126
2734;male;NA;NA;171;NA;171
2735;female;NA;NA;55;NA;55
2736;NA;NA;NA;NA;NA;0
2737;NA;NA;NA;NA;NA;0
2738;NA;NA;NA;7;NA;7
2739;male;NA;NA;12;NA;12
2740;male;NA;NA;19;NA;19
2741;female;NA;NA;17;NA;17
2742;male;NA;NA;1;NA;1
2743;male;NA;NA;74;NA;74
2744;male;NA;NA;50;NA;50
2745;male;NA;NA;59;NA;59
2746;female;NA;NA;21;21;42
2747;female;NA;NA;7;NA;7
2748;female;NA;NA;3;NA;3
2749;male;NA;NA;1;NA;1
2750;female;NA;NA;1;NA;1
2751;male;NA;NA;1;NA;1
2752;NA;NA;NA;NA;NA;0
2753;NA;NA;NA;NA;NA;0
2754;male;NA;NA;135;51;186
2755;male;NA;NA;87;NA;87
2756;NA;NA;NA;NA;NA;0
2757;male;NA;NA;17;17;34
2758;male;NA;NA;6;NA;6
2759;NA;NA;NA;NA;NA;0
2760;male;NA;NA;16;24;40
2761;NA;NA;NA;NA;NA;0
2762;male;NA;NA;14;NA;14
2763;female;NA;NA;25;NA;25
2764;male;NA;NA;9;NA;9
2765;male;NA;NA;97;NA;97
2766;male;NA;NA;24;NA;24
2767;male;NA;NA;158;NA;158
2768;female;NA;NA;4;NA;4
2769;NA;NA;NA;NA;NA;0
2770;male;NA;NA;8;NA;8
2771;male;NA;NA;5;NA;5
2772;male;NA;NA;112;NA;112
2773;NA;NA;NA;1;NA;1
2774;male;NA;NA;81;NA;81
2775;male;NA;NA;50;NA;50
2776;male;NA;NA;28;NA;28
2777;male;NA;NA;27;NA;27
2778;male;NA;NA;7;NA;7
2779;male;NA;NA;7;NA;7
2780;NA;NA;NA;NA;NA;0
2781;male;NA;NA;2;NA;2
2782;male;NA;NA;5;NA;5
2783;male;NA;NA;2;NA;2
2784;male;NA;NA;2;NA;2
2785;female;NA;NA;18;51;69
2786;male;NA;NA;9;NA;9
2787;male;NA;NA;29;NA;29
2788;male;NA;NA;22;NA;22
2789;male;NA;NA;9;NA;9
2790;male;NA;NA;8;3;11
2791;male;NA;NA;NA;NA;0
2792;female;NA;NA;2;2;4
2793;female;NA;NA;1;NA;1
2794;female;NA;NA;4;NA;4
2795;female;NA;NA;1;NA;1
2796;NA;NA;NA;1;NA;1
2797;male;NA;NA;22;NA;22
2798;female;NA;NA;4;26;30
2799;male;NA;NA;4;4;8
2800;male;NA;NA;30;NA;30
2801;male;NA;NA;1;NA;1
2802;female;NA;NA;1;NA;1
2803;male;NA;NA;1;64;65
2804;male;NA;NA;15;NA;15
2805;male;NA;NA;1;6;7
2806;male;NA;NA;10;NA;10
2807;female;NA;NA;3;2;5
2808;male;NA;NA;27;44;71
2809;male;NA;NA;2;NA;2
2810;female;NA;NA;1;1;2
2811;male;NA;NA;5;NA;5
2812;male;NA;NA;24;NA;24
2813;male;NA;NA;4;81;85
2814;male;NA;NA;6;NA;6
2815;male;NA;NA;2;NA;2
2816;male;NA;NA;3;15;18
2817;male;NA;NA;1;NA;1
2818;male;NA;NA;2;NA;2
2819;male;NA;NA;5;16;21
2820;male;NA;NA;1;NA;1
2821;male;NA;NA;25;NA;25
2822;female;NA;NA;1;NA;1
2823;male;NA;NA;1;NA;1
2824;female;NA;NA;1;NA;1
2825;male;NA;NA;1;NA;1
2826;female;NA;NA;1;NA;1
2827;female;NA;NA;1;NA;1
2828;female;NA;NA;5;NA;5
2829;male;NA;NA;4;NA;4
2830;female;NA;NA;1;NA;1
2831;male;NA;NA;1;NA;1
2832;female;NA;NA;1;NA;1
2833;male;NA;NA;2;NA;2
2834;male;NA;NA;1;NA;1
2835;NA;NA;NA;NA;NA;0
2836;NA;NA;NA;NA;NA;0
2837;female;NA;NA;2;NA;2
2838;male;NA;NA;7;NA;7
2839;male;NA;NA;3;NA;3
2840;male;NA;NA;3;NA;3
2841;male;NA;NA;2;NA;2
2842;male;NA;NA;5;NA;5
2843;female;NA;NA;3;3;6
2844;male;NA;NA;46;NA;46
2845;female;NA;NA;4;NA;4
2846;male;NA;NA;4;NA;4
2847;male;NA;NA;3;19;22
2848;female;NA;NA;1;NA;1
2849;male;NA;NA;1;NA;1
2850;male;NA;NA;4;NA;4
2851;male;NA;NA;11;NA;11
2852;male;NA;NA;11;NA;11
2853;female;NA;NA;3;NA;3
2854;male;NA;NA;2;NA;2
2855;male;NA;NA;2;NA;2
2856;male;NA;NA;2;NA;2
2857;female;NA;NA;2;NA;2
2858;male;NA;NA;20;26;46
2859;male;NA;NA;NA;NA;0
2860;male;NA;NA;2;NA;2
2861;male;NA;NA;30;NA;30
2862;male;NA;NA;2;NA;2
2863;male;NA;NA;4;2;6
2864;male;NA;NA;NA;NA;0
2865;male;NA;NA;6;NA;6
2866;male;NA;NA;39;NA;39
2867;male;NA;NA;23;NA;23
2868;NA;NA;NA;NA;NA;0
2869;NA;NA;NA;NA;NA;0
2870;male;NA;NA;NA;NA;0
2871;female;NA;NA;1;NA;1
2872;female;NA;NA;15;NA;15
2873;male;NA;NA;23;NA;23
2874;male;NA;NA;5;NA;5
2875;male;NA;NA;4;NA;4
2876;NA;NA;NA;NA;NA;0
2877;male;NA;NA;NA;NA;0
2878;female;NA;NA;NA;NA;0
2879;female;NA;NA;NA;NA;0
2880;male;NA;NA;NA;NA;0
2881;male;NA;NA;NA;NA;0
2882;male;NA;NA;35;33;68
2883;male;NA;NA;47;66;113
2884;female;NA;NA;NA;NA;0
2885;male;NA;NA;NA;NA;0
2886;male;NA;NA;NA;NA;0
2887;NA;NA;NA;NA;NA;0
2888;female;NA;NA;6;NA;6
2889;female;NA;NA;5;NA;5
2890;male;NA;NA;2;NA;2
2891;female;NA;NA;1;NA;1
2892;male;NA;NA;3;NA;3
2893;female;NA;NA;2;NA;2
2894;male;NA;NA;6;NA;6
2895;female;NA;NA;6;NA;6
2896;female;NA;NA;3;NA;3
2897;female;NA;NA;2;NA;2
2898;male;NA;NA;66;NA;66
2899;male;NA;NA;84;NA;84
2900;male;NA;NA;5;NA;5
2901;male;NA;NA;3;NA;3
2902;male;NA;NA;9;NA;9
2903;male;NA;NA;3;NA;3
2904;female;NA;NA;3;NA;3
2905;male;NA;NA;8;NA;8
2906;male;NA;NA;1;NA;1
2907;male;NA;NA;1;NA;1
2908;female;NA;NA;1;NA;1
2909;male;NA;NA;2;NA;2
2910;female;NA;NA;1;NA;1
2911;male;NA;NA;1;NA;1
2912;NA;NA;NA;NA;NA;0
2913;male;NA;NA;107;NA;107
2914;NA;NA;NA;NA;NA;0
2915;male;NA;NA;223;NA;223
2916;male;NA;NA;90;NA;90
2917;male;NA;NA;61;NA;61
2918;male;NA;NA;29;NA;29
2919;female;NA;NA;35;NA;35
2920;female;NA;NA;51;NA;51
2921;female;NA;NA;76;NA;76
2922;female;NA;NA;35;NA;35
2923;male;NA;NA;38;NA;38
2924;female;NA;NA;1;NA;1
2925;male;NA;NA;35;NA;35
2926;male;NA;NA;89;NA;89
2927;male;NA;NA;34;NA;34
2928;male;NA;NA;3;NA;3
2929;NA;NA;NA;NA;NA;0
2930;female;NA;NA;23;NA;23
2931;NA;NA;NA;NA;NA;0
2932;male;NA;NA;27;194;221
2933;NA;NA;NA;NA;NA;0
2934;male;NA;NA;68;NA;68
2935;male;NA;NA;4;NA;4
2936;male;NA;NA;2;1;3
2937;male;NA;NA;1;NA;1
2938;female;NA;NA;1;NA;1
2939;female;NA;NA;1;NA;1
2940;female;NA;NA;23;NA;23
2941;male;NA;NA;NA;NA;0
2942;NA;NA;NA;NA;NA;0
2943;male;NA;NA;109;NA;109
2944;NA;NA;NA;NA;NA;0
2945;male;NA;NA;3;NA;3
2946;male;NA;NA;157;NA;157
2947;male;NA;NA;1;NA;1
2948;female;NA;NA;2;NA;2
2949;female;NA;NA;2;NA;2
2950;male;NA;NA;4;NA;4
2951;male;NA;NA;2;NA;2
2952;male;NA;NA;3;NA;3
2953;female;NA;NA;6;NA;6
2954;female;NA;NA;1;NA;1
2955;male;NA;NA;3;NA;3
2956;male;NA;NA;3;NA;3
2957;male;NA;NA;1;NA;1
2958;female;NA;NA;29;NA;29
2959;NA;NA;NA;NA;NA;0
2960;male;NA;NA;91;NA;91
2961;NA;NA;NA;NA;NA;0
2962;male;NA;NA;6;NA;6
2963;female;NA;NA;14;NA;14
2964;female;NA;NA;1;NA;1
2965;male;NA;NA;1;NA;1
2966;male;NA;NA;62;NA;62
2967;male;NA;NA;45;NA;45
2968;male;NA;NA;125;NA;125
2969;male;NA;NA;5;NA;5
2970;male;NA;NA;138;NA;138
2971;male;NA;NA;7;NA;7
2972;male;NA;NA;2;NA;2
2973;female;NA;NA;7;NA;7
2974;female;NA;NA;5;NA;5
2975;male;NA;NA;7;NA;7
2976;male;NA;NA;4;NA;4
2977;female;NA;NA;1;NA;1
2978;NA;NA;NA;NA;NA;0
2979;NA;NA;NA;NA;NA;0
2980;female;NA;NA;47;17;64
2981;male;NA;NA;2;NA;2
2982;male;NA;NA;9;NA;9
2983;male;NA;NA;1;NA;1
2984;female;NA;NA;11;NA;11
2985;male;NA;NA;35;NA;35
2986;male;NA;NA;16;NA;16
2987;female;NA;NA;1;NA;1
2988;NA;NA;NA;NA;NA;0
2989;NA;NA;NA;NA;NA;0
2990;female;NA;NA;2;NA;2
2991;NA;NA;NA;NA;NA;0
2992;male;NA;NA;1;NA;1
2993;male;NA;NA;15;NA;15
2994;male;NA;NA;25;9;34
2995;male;NA;NA;4;NA;4
2996;male;NA;NA;34;NA;34
2997;female;NA;NA;7;NA;7
2998;male;NA;NA;1;NA;1
2999;male;NA;NA;5;NA;5
3000;NA;NA;NA;NA;NA;0
3001;male;NA;NA;18;NA;18
3002;male;NA;NA;17;453;470
3003;male;NA;NA;55;NA;55
3004;male;NA;NA;37;NA;37
3005;female;NA;NA;27;NA;27
3006;male;NA;NA;38;NA;38
3007;male;NA;NA;9;NA;9
3008;male;NA;NA;13;NA;13
3009;male;NA;NA;1;NA;1
3010;female;NA;NA;NA;NA;0
3011;NA;NA;NA;NA;NA;0
3012;NA;NA;NA;NA;NA;0
3013;female;NA;NA;9;NA;9
3014;male;NA;NA;27;6;33
3015;NA;NA;NA;1;NA;1
3016;male;NA;NA;3;NA;3
3017;male;NA;NA;23;NA;23
3018;NA;NA;NA;1;NA;1
3019;male;NA;NA;1;NA;1
3020;male;NA;NA;1;NA;1
3021;female;NA;NA;1;NA;1
3022;male;NA;NA;33;NA;33
3023;female;NA;NA;NA;NA;0
3024;female;NA;NA;15;NA;15
3025;female;NA;NA;7;NA;7
3026;male;NA;NA;2;NA;2
3027;female;NA;NA;23;NA;23
3028;male;NA;NA;2;NA;2
3029;female;NA;NA;5;NA;5
3030;NA;NA;NA;NA;NA;0
3031;NA;NA;NA;NA;NA;0
3032;male;NA;NA;22;25;47
3033;male;NA;NA;12;24;36
3034;male;NA;NA;NA;NA;0
3035;female;NA;NA;1;NA;1
3036;female;NA;NA;2;NA;2
3037;male;NA;NA;1;NA;1
3038;male;NA;NA;1;NA;1
3039;female;NA;NA;1;NA;1
3040;male;NA;NA;1;NA;1
3041;female;NA;NA;1;NA;1
3042;male;NA;NA;1;NA;1
3043;male;NA;NA;1;NA;1
3044;male;NA;NA;1;NA;1
3045;male;NA;NA;1;NA;1
3046;male;NA;NA;1;NA;1
3047;male;NA;NA;2;NA;2
3048;male;NA;NA;1;NA;1
3049;male;NA;NA;2;NA;2
3050;NA;NA;NA;1;NA;1
3051;male;NA;NA;25;NA;25
3052;male;NA;NA;3;NA;3
3053;female;NA;NA;1;NA;1
3054;male;NA;NA;1;NA;1
3055;male;NA;NA;1;NA;1
3056;male;NA;NA;NA;NA;0
3057;female;NA;NA;NA;NA;0
3058;male;NA;NA;7;NA;7
3059;male;NA;NA;1;NA;1
3060;male;NA;NA;3;NA;3
3061;NA;NA;NA;NA;NA;0
3062;male;NA;NA;NA;NA;0
3063;male;NA;NA;16;NA;16
3064;NA;NA;NA;1;NA;1
3065;male;NA;NA;10;NA;10
3066;male;NA;NA;23;22;45
3067;male;NA;NA;14;NA;14
3068;male;NA;NA;13;170;183
3069;male;NA;NA;40;NA;40
3070;NA;NA;NA;NA;NA;0
3071;NA;NA;NA;NA;NA;0
3072;NA;NA;NA;1;NA;1
3073;female;NA;NA;8;NA;8
3074;male;NA;NA;10;20;30
3075;female;NA;NA;13;19;32
3076;male;NA;NA;2;NA;2
3077;female;NA;NA;1;NA;1
3078;female;NA;NA;1;NA;1
3079;female;NA;NA;1;NA;1
3080;female;NA;NA;1;NA;1
3081;male;NA;NA;44;NA;44
3082;male;NA;NA;19;NA;19
3083;male;NA;NA;7;NA;7
3084;female;NA;NA;6;NA;6
3085;female;NA;NA;1;NA;1
3086;male;NA;NA;1;NA;1
3087;female;NA;NA;2;NA;2
3088;NA;NA;NA;NA;NA;0
3089;NA;NA;NA;NA;NA;0
3090;female;NA;NA;4;NA;4
3091;female;NA;NA;26;NA;26
3092;male;NA;NA;52;NA;52
3093;male;NA;NA;1;NA;1
3094;NA;NA;NA;NA;NA;0
3095;male;NA;NA;2;NA;2
3096;female;NA;NA;4;NA;4
3097;male;NA;NA;34;NA;34
3098;female;NA;NA;22;NA;22
3099;female;NA;NA;24;NA;24
3100;male;NA;NA;NA;NA;0
3101;NA;NA;NA;NA;NA;0
3102;female;NA;NA;1;NA;1
3103;male;NA;NA;1;NA;1
3104;male;NA;NA;NA;NA;0
3105;male;NA;NA;NA;NA;0
3106;male;NA;NA;10;NA;10
3107;male;NA;NA;32;NA;32
3108;male;NA;NA;3;NA;3
3109;male;NA;NA;31;NA;31
3110;male;NA;NA;NA;NA;0
3111;NA;NA;NA;NA;NA;0
3112;female;NA;NA;1;NA;1
3113;NA;NA;NA;1;NA;1
3114;male;NA;NA;117;NA;117
3115;male;NA;NA;67;NA;67
3116;male;NA;NA;41;NA;41
3117;male;NA;NA;35;NA;35
3118;female;NA;NA;13;NA;13
3119;male;NA;NA;30;NA;30
3120;male;NA;NA;1;NA;1
3121;male;NA;NA;5;NA;5
3122;female;NA;NA;8;NA;8
3123;male;NA;NA;2;NA;2
3124;male;NA;NA;2;NA;2
3125;female;NA;NA;3;NA;3
3126;male;NA;NA;2;NA;2
3127;male;NA;NA;3;NA;3
3128;male;NA;NA;1;NA;1
3129;female;NA;NA;27;NA;27
3130;male;NA;NA;39;1;40
3131;NA;NA;NA;NA;NA;0
3132;male;NA;NA;30;16;46
3133;male;NA;NA;29;NA;29
3134;male;NA;NA;32;NA;32
3135;male;NA;NA;4;NA;4
3136;male;NA;NA;22;NA;22
3137;male;NA;NA;1;7;8
3138;female;NA;NA;1;3;4
3139;male;NA;NA;1;NA;1
3140;male;NA;NA;2;NA;2
3141;male;NA;NA;1;NA;1
3142;female;NA;NA;14;NA;14
3143;male;NA;NA;54;NA;54
3144;NA;NA;NA;NA;NA;0
3145;male;NA;NA;45;9;54
3146;male;NA;NA;11;NA;11
3147;male;NA;NA;44;NA;44
3148;male;NA;NA;9;NA;9
3149;female;NA;NA;2;NA;2
3150;male;NA;NA;9;NA;9
3151;male;NA;NA;4;NA;4
3152;male;NA;NA;1;NA;1
3153;male;NA;NA;1;NA;1
3154;NA;NA;NA;1;NA;1
