name;gender;nb_turn;total_length
Marc_FONTAN;male;4;13.550000000000182
Sean_MAC_CARTHAIGH;male;22;60.825000000000045
Pierre_MAS;male;9;31.16599999999994
Joelle_COUSTON;female;9;27.870000000000005
unk_1157;NA;14;73.38000000000011
Jerome_CAHUZAC;male;70;391.2840000000006
Regis_JUANICO;male;21;136.03500000000008
Alain_SERRIE;male;53;193.3030000000001
Dominique_CHARPIN;male;34;145.24099999999999
Quentin_BAULIER;female;5;36.76400000000001
Savio_BORTOLINI-PIMENTEL;male;3;10.187999999999988
unk_1116;NA;1;7.780999999999949
Mathilde_TERRIER;female;23;201.24499999999972
unk_993;NA;9;36.47799999999961
unk_799;NA;1;2.451000000000022
Beatrice_BABIN;female;6;17.623000000000047
Stephane_PARIS;male;14;49.95400000000001
Max_CHAISE;male;18;56.59999999999991
Bernard_FAU;male;2;23.44300000000004
unk_698;NA;2;3.2020000000002256
Arnaud_FLEURY;male;15;60.18899999999968
unk_1172;NA;2;20.11700000000002
Gregory_MALLET;male;2;10.38900000000001
Christophe_CARESCHE;male;57;274.7379999999997
Sami_SEKKAOUI;female;2;16.781000000000006
Jacques_CHEMINADE;male;6;36.077999999999975
Andress_CRUZET;male;5;19.496999999999844
Rene_DOSIERE;male;15;160.6729999999999
Karine_FRANK;female;42;127.25199999999995
Jean-Baptiste_DAOULAS;male;78;539.5349999999994
Francois_LUCAS;male;3;25.657000000000153
Perrine_BAGLAN;female;20;185.03499999999983
unk_569;NA;10;26.067000000000007
Odysseas_BOUDOURIS;male;9;102.82899999999995
unk_1106;NA;4;19.892000000000053
Mohamed_BOUROKBA;male;9;47.82800000000003
unk_695;NA;3;8.865000000000236
Claude_GUIBAL;female;39;161.3190000000002
Emmanuel_CUGNY;male;138;587.745999999999
Fabrice_ABGRALL;male;317;1241.882
unk_868;NA;20;31.774000000000242
Frederic_BOURGADE;male;69;220.13500000000045
Veronique_FEVRE;female;29;200.13199999999802
unk_955;NA;21;86.875
Maxime_VERNER;male;19;166.9740000000004
Patrice_LIGER;male;1;13.695000000000164
Pascal_FRANCO;male;12;43.72699999999986
Nina_BEN-AMI;female;198;527.1429999999996
William_BOURDON;male;19;96.16900000000004
unk_516;NA;2;3.227000000000089
Bernard_VALERO;male;3;20.86200000000008
unk_400;NA;6;23.602999999999952
unk_641;NA;1;1.570999999999998
Jean-Marc_SYLVESTRE;male;683;2561.431999999997
Johan_VON_SCHREB;male;2;13.300000000000011
Jean-Pierre_CHEVENEMENT;male;49;179.87500000000003
Jean-Luc_CHIVOT;male;12;57.567999999999984
unk_521;NA;2;3.4659999999998945
Jean-Francois_ACHILLI;male;69;247.02300000000014
unk_1167;NA;9;56.228999999999814
Eva_BETTAN;female;104;340.62800000000004
Franck_LAVIER;male;4;22.371000000000038
unk_802;NA;1;3.794000000000324
Pascal_PERRI;male;135;731.0819999999985
Didier_ROUSSEL;male;10;41.110000000000014
Roland_CAYROL;male;32;116.9299999999999
Camille_LACOURT;male;2;16.072999999999865
Ilana_MORYOUSSEF;female;16;55.456999999999994
Reed_BRODY;male;21;60.10900000000004
Jean-Rene_FARTHOUAT;male;9;40.66200000000043
Franck_GILLERON;male;2;6.615000000000009
Christiane_LAMBERT;female;24;133.23700000000008
Thierry_MOREAU;male;1;13.032999999999902
Dominique_BAUDIS;male;15;66.32299999999998
Benoit_PETIT;male;8;70.57399999999998
Marie-France_MIRALES;female;4;20.488000000000056
Caroline_BODIN;female;11;121.67599999999948
Frederic_FEVRE;male;8;29.210999999999785
Franck_CARTELET;male;1;12.844000000000051
Emmanuel_DAVIDSON;male;25;161.27499999999986
Stephane_BORBICONI;male;5;23.31999999999971
unk_975;NA;1;2.0459999999999354
Ahmed_TAZIR;male;30;221.08599999999984
unk_1204;NA;7;50.591999999999985
Jacques_BICHOT;male;16;64.83799999999997
unk_527;NA;8;19.936999999999898
Francois_DE_RUGY;male;30;228.47000000000014
Steve_MANDANDA;male;2;17.220000000000255
Michel_VAUZELLE;male;30;129.82800000000032
Vincent_FERNIAUX;male;18;39.64400000000023
Brice_LEVERDEZ;male;6;2.2620000000000573
Jerome_SAINTE-MARIE;male;21;218.82700000000017
Arnaud_MONTEBOURG;male;83;421.4779999999994
unk_781;NA;1;1.4329999999999927
Francoise_DEGOIS;female;32;196.98700000000008
Marion_BARTOLI;female;9;42.53800000000001
Emmanuel_WEINTRAUB;male;21;67.25699999999995
unk_1130;NA;2;14.323000000000377
Jean-Cyril_SPINETTA;male;16;53.57000000000005
Philippe_DUFREIGNE;male;5;44.43600000000015
Bernard_KOUCHNER;male;20;50.09499999999997
unk_661;NA;20;76.37700000000007
Etienne_CHATILIEZ;male;10;94.32700000000023
