id_turn;start_time;end_time;id_speaker;gender;id_episode;id_show;id_corpus;id_speaker_class
55488;347.695;348.534;4874;male;646;12;4;1
55489;349.025;369.378;4874;male;646;12;4;1
55490;369.774;386.879;3429;female;646;12;4;4
55491;387.516;389.383;3445;male;646;12;4;4
55492;389.826;404.23;3445;male;646;12;4;4
55493;404.546;414.858;3445;male;646;12;4;4
55494;415.586;418.763;3429;female;646;12;4;4
55495;418.763;447.428;4874;male;646;12;4;1
55496;447.428;448.267;0;NA;646;12;4;4
55497;448.267;451.408;3429;female;646;12;4;4
55498;451.408;499.393;4874;male;646;12;4;1
55499;499.393;510.16;3429;female;646;12;4;4
55500;510.556;511.11;4874;male;646;12;4;1
55501;511.695;530.726;4874;male;646;12;4;1
55502;530.726;532.166;3429;female;646;12;4;4
55503;532.704;547.242;4874;male;646;12;4;1
55504;547.242;570.652;3429;female;646;12;4;4
55505;571.238;576.349;3953;male;646;12;4;1
55506;576.745;579.213;3953;male;646;12;4;1
55507;579.704;606.099;3953;male;646;12;4;1
55508;606.637;610.15;3429;female;646;12;4;4
55509;610.641;612.508;4874;male;646;12;4;1
55510;612.872;630.318;4874;male;646;12;4;1
55511;630.318;631.482;0;NA;646;12;4;4
55512;631.482;651.01;4874;male;646;12;4;1
55513;651.01;656.042;3429;female;646;12;4;4
55514;656.042;671.012;4874;male;646;12;4;1
55515;671.012;671.708;0;NA;646;12;4;4
55516;671.708;675.822;4874;male;646;12;4;1
55517;675.822;712.81;3429;female;646;12;4;4
55518;713.317;716.798;3693;male;646;12;4;1
55519;717.162;740.427;3693;male;646;12;4;1
55520;740.917;754.869;3429;female;646;12;4;4
55521;755.28;758.017;3429;female;646;12;4;4
55522;758.334;778.828;4874;male;646;12;4;1
55523;778.828;779.747;0;NA;646;12;4;4
55524;779.747;780.333;4874;male;646;12;4;1
55525;780.333;780.997;0;NA;646;12;4;4
55526;780.997;791.284;4874;male;646;12;4;1
55527;791.743;811.318;3429;female;646;12;4;4
55528;811.998;813.881;3300;male;646;12;4;1
55529;813.881;816.08;3329;male;646;12;4;1
55530;816.08;816.839;4875;male;646;12;4;1
55531;816.839;817.441;3329;male;646;12;4;1
55532;817.441;818.106;4875;male;646;12;4;1
55533;818.106;818.533;3329;male;646;12;4;1
55534;818.533;819.292;4875;male;646;12;4;1
55535;819.292;821.175;3329;male;646;12;4;1
55536;821.175;831.252;3300;male;646;12;4;1
55537;831.252;843.906;3329;male;646;12;4;1
55538;843.906;845.995;4876;male;646;12;4;1
55539;846.707;853.234;4876;male;646;12;4;1
55540;853.234;855.822;4877;male;646;12;4;1
55541;855.822;859.667;4878;male;646;12;4;1
55542;859.667;865.339;3300;male;646;12;4;1
55543;865.339;867.95;4879;male;646;12;4;1
55544;867.95;869.904;3300;male;646;12;4;1
55545;869.904;871.719;4879;male;646;12;4;1
55546;872.415;886.005;4879;male;646;12;4;1
55547;887.897;892.413;4879;male;646;12;4;1
55548;892.413;897.334;3300;male;646;12;4;1
55549;897.809;906.553;3300;male;646;12;4;1
55550;907.066;911.465;3429;female;646;12;4;4
55551;911.956;924.516;4874;male;646;12;4;1
55552;925.054;955.883;4874;male;646;12;4;1
55553;956.342;981.822;3429;female;646;12;4;4
55554;982.091;983.054;4883;male;646;12;4;1
55555;983.054;984.51;3583;male;646;12;4;2
55556;985.063;995.728;3583;male;646;12;4;2
55557;996.662;1001.699;3583;male;646;12;4;2
55558;1002.237;1003.818;3583;male;646;12;4;2
55559;1004.309;1005.084;3583;male;646;12;4;2
55560;1005.828;1007.11;3583;male;646;12;4;2
55561;1007.838;1012.111;3583;male;646;12;4;2
55562;1012.917;1013.629;3583;male;646;12;4;2
55563;1014.135;1015.575;3583;male;646;12;4;2
55564;1016.24;1040.152;3429;female;646;12;4;4
55565;1041.26;1053.581;4880;male;646;12;4;1
55566;1053.866;1056.129;4881;male;646;12;4;1
55567;1056.651;1062.983;4881;male;646;12;4;1
55568;1062.983;1073.931;4882;male;646;12;4;1
55569;1074.707;1085.784;3429;female;646;12;4;4
55570;135.654;154.883;3429;female;647;12;4;4
55571;155.548;181.067;3429;female;647;12;4;4
55572;181.652;193.42;3429;female;647;12;4;4
55573;194.876;209.572;3429;female;647;12;4;4
55574;211.139;227.399;3292;female;647;12;4;3
55575;227.731;229.535;3317;male;647;12;4;4
55576;230.01;233.08;3317;male;647;12;4;4
55577;233.697;236.703;3317;male;647;12;4;4
55578;237.336;238.096;3317;male;647;12;4;4
55579;238.634;244.568;3317;male;647;12;4;4
55580;245.059;247.662;3317;male;647;12;4;4
55581;248.105;254.466;3292;female;647;12;4;3
55582;254.862;267.98;3292;female;647;12;4;3
55583;268.565;313.778;3292;female;647;12;4;3
55584;313.778;314.772;3317;male;647;12;4;4
55585;315.398;331.895;3429;female;647;12;4;4
55586;332.608;346.119;3555;male;647;12;4;2
55587;347.005;351.615;3429;female;647;12;4;4
55588;351.615;351.9;0;NA;647;12;4;4
55589;351.9;368.504;3697;male;647;12;4;3
55590;369.026;371.4;3697;male;647;12;4;3
55591;371.811;396.975;3697;male;647;12;4;3
55592;396.975;398.257;3429;female;647;12;4;4
55593;398.257;442.776;3697;male;647;12;4;3
55594;442.776;446.178;3429;female;647;12;4;4
55595;446.178;446.7;0;NA;647;12;4;4
55596;446.7;455.767;3429;female;647;12;4;4
55597;456.858;466.143;3314;male;647;12;4;1
55598;466.602;485.599;3314;male;647;12;4;1
55599;486.01;487.466;3314;male;647;12;4;1
55600;487.957;495.283;3314;male;647;12;4;1
55601;495.916;498.622;3314;male;647;12;4;1
55602;499.097;507.141;3314;male;647;12;4;1
55603;507.141;510.401;0;NA;647;12;4;4
55604;510.401;511.952;3429;female;647;12;4;4
55605;512.537;514.024;3429;female;647;12;4;4
55606;514.293;535.871;3314;male;647;12;4;1
55607;535.871;536.9;0;NA;647;12;4;4
55608;536.9;574.642;3314;male;647;12;4;1
55609;574.642;599.112;3429;female;647;12;4;4
55610;600.141;604.524;3430;female;647;12;4;3
55611;604.967;610.141;3430;female;647;12;4;3
55612;610.521;622.04;3430;female;647;12;4;3
55613;622.546;628.875;3430;female;647;12;4;3
55614;629.366;639.841;3430;female;647;12;4;3
55615;639.841;651.891;4884;male;647;12;4;1
55616;651.891;661.13;3430;female;647;12;4;3
55617;661.13;662.719;4885;male;647;12;4;1
55618;663.368;665.789;4885;male;647;12;4;1
55619;666.375;668.163;4885;male;647;12;4;1
55620;668.543;670.742;4885;male;647;12;4;1
55621;671.344;673.29;4885;male;647;12;4;1
55622;673.702;677.515;4885;male;647;12;4;1
55623;678.037;684.426;4885;male;647;12;4;1
55624;684.869;690.705;3430;female;647;12;4;3
55625;691.655;704.514;3429;female;647;12;4;4
55626;704.514;706.982;3314;male;647;12;4;1
55627;706.982;707.631;0;NA;647;12;4;4
55628;707.631;708.158;3429;female;647;12;4;4
55629;708.158;734.298;3314;male;647;12;4;1
55630;734.298;735.374;0;NA;647;12;4;4
55631;735.374;736.276;3429;female;647;12;4;4
55632;736.276;736.735;0;NA;647;12;4;4
55633;737.162;757.546;3314;male;647;12;4;1
55634;757.546;758.717;0;NA;647;12;4;4
55635;759.524;766.249;3314;male;647;12;4;1
55636;766.249;769.145;3429;female;647;12;4;4
55637;769.968;777.294;3314;male;647;12;4;1
55638;777.674;793.119;3314;male;647;12;4;1
55639;793.119;795.524;3429;female;647;12;4;4
55640;795.524;795.714;0;NA;647;12;4;4
55641;795.714;800.002;3314;male;647;12;4;1
55642;800.303;800.66;0;NA;647;12;4;4
55643;800.66;801.569;3429;female;647;12;4;4
55644;801.569;822.336;3314;male;647;12;4;1
55645;823.032;834.716;3314;male;647;12;4;1
55646;835.19;838.877;3314;male;647;12;4;1
55647;839.241;856.453;3314;male;647;12;4;1
55648;856.453;857.086;0;NA;647;12;4;4
55649;857.086;857.497;3429;female;647;12;4;4
55650;857.497;857.861;0;NA;647;12;4;4
55651;857.861;858.345;3429;female;647;12;4;4
55652;858.345;858.899;0;NA;647;12;4;4
55653;858.899;894.308;3314;male;647;12;4;1
55654;895.004;905.421;3314;male;647;12;4;1
55655;905.421;927.876;3429;female;647;12;4;4
55656;928.699;947.273;3953;male;647;12;4;1
55657;948.001;966.763;3429;female;647;12;4;4
55658;967.685;969.03;4886;male;647;12;4;1
55659;969.584;972.131;4886;male;647;12;4;1
55660;972.638;975.36;4886;male;647;12;4;1
55661;975.93;977.069;4886;male;647;12;4;1
55662;977.512;992.481;4887;female;647;12;4;1
55663;992.481;995.123;4888;male;647;12;4;1
55664;995.646;999.381;4888;male;647;12;4;1
55665;1000.251;1002.846;4888;male;647;12;4;1
55666;1003.242;1004.001;4888;male;647;12;4;1
55667;1004.634;1011.628;4888;male;647;12;4;1
55668;1012.245;1014.23;4888;male;647;12;4;1
55669;1015.039;1016.305;4888;male;647;12;4;1
55670;1016.938;1031.954;3429;female;647;12;4;4
55671;171.08;189.577;3429;female;648;12;4;4
55672;189.956;210.267;3429;female;648;12;4;4
55673;210.821;216.549;3429;female;648;12;4;4
55674;218.511;237.246;3429;female;648;12;4;4
55675;238.518;272.113;3286;female;648;12;4;1
55676;272.595;289.225;3286;female;648;12;4;1
55677;289.811;303.079;3286;female;648;12;4;1
55678;303.712;316.549;3286;female;648;12;4;1
55679;317.071;327.619;3286;female;648;12;4;1
55680;328.22;329.248;3429;female;648;12;4;4
55681;329.248;329.66;0;NA;648;12;4;4
55682;329.66;337.936;3429;female;648;12;4;4
55683;339.265;350.761;3294;female;648;12;4;3
55684;350.761;353.214;3429;female;648;12;4;4
55685;353.214;354.955;0;NA;648;12;4;4
55686;354.955;357.538;3294;female;648;12;4;3
55687;357.538;357.886;3429;female;648;12;4;4
55688;357.886;375.356;3294;female;648;12;4;3
55689;375.356;376.97;0;NA;648;12;4;4
55690;376.97;388.133;3294;female;648;12;4;3
55691;388.133;388.411;3429;female;648;12;4;4
55692;388.411;389.984;0;NA;648;12;4;4
55693;389.984;400.57;3294;female;648;12;4;3
55694;400.57;401.662;0;NA;648;12;4;4
55695;401.662;406.456;3429;female;648;12;4;4
55696;406.456;406.82;3294;female;648;12;4;3
55697;406.82;407.69;3429;female;648;12;4;4
55698;408.102;433.831;3294;female;648;12;4;3
55699;433.831;434.765;0;NA;648;12;4;4
55700;434.765;435.356;3429;female;648;12;4;4
55701;435.356;436.189;0;NA;648;12;4;4
55702;436.189;452.129;3294;female;648;12;4;3
55703;452.129;459.604;3429;female;648;12;4;4
55704;460.12;461.101;3294;female;648;12;4;3
55705;461.101;461.781;0;NA;648;12;4;4
55706;461.781;466.101;3294;female;648;12;4;3
55707;466.101;467.525;3429;female;648;12;4;4
55708;467.842;473.443;3294;female;648;12;4;3
55709;473.443;474.598;0;NA;648;12;4;4
55710;474.598;475.215;3294;female;648;12;4;3
55711;475.215;478.127;3429;female;648;12;4;4
55712;478.681;483.491;3294;female;648;12;4;3
55713;483.871;521.629;3294;female;648;12;4;3
55714;521.629;540.553;3429;female;648;12;4;4
55715;541.857;551.868;3292;female;648;12;4;3
55716;552.406;555.397;3297;female;648;12;4;1
55717;556.077;556.916;3297;female;648;12;4;1
55718;557.501;563.719;3297;female;648;12;4;1
55719;564.257;566.188;3297;female;648;12;4;1
55720;566.631;567.454;3297;female;648;12;4;1
55721;567.771;574.227;3297;female;648;12;4;1
55722;575.683;577.724;3317;male;648;12;4;4
55723;578.104;579.813;3317;male;648;12;4;4
55724;580.382;582.898;3317;male;648;12;4;4
55725;583.452;585.287;3317;male;648;12;4;4
55726;585.73;586.709;3317;male;648;12;4;4
55727;589.67;591.221;3317;male;648;12;4;4
55728;591.888;608.509;3292;female;648;12;4;3
55729;608.809;610.171;3317;male;648;12;4;4
55730;610.946;611.753;3317;male;648;12;4;4
55731;612.323;613.921;3317;male;648;12;4;4
55732;614.886;616.105;3317;male;648;12;4;4
55733;616.564;617.735;3317;male;648;12;4;4
55734;619.207;622.735;3317;male;648;12;4;4
55735;624.634;632.91;3292;female;648;12;4;3
55736;633.432;637.657;3429;female;648;12;4;4
55737;637.657;638.132;3294;female;648;12;4;3
55738;638.132;640.49;0;NA;648;12;4;4
55739;640.822;646.091;3294;female;648;12;4;3
55740;646.091;648.1;0;NA;648;12;4;4
55741;648.1;648.544;3429;female;648;12;4;4
55742;648.544;649.319;3294;female;648;12;4;3
55743;649.319;650.142;0;NA;648;12;4;4
55744;650.142;670.859;3294;female;648;12;4;3
55745;670.859;672.648;3429;female;648;12;4;4
55746;673.06;700.559;3294;female;648;12;4;3
55747;700.559;707.543;3429;female;648;12;4;4
55748;708.081;745.797;3294;female;648;12;4;3
55749;745.797;764.463;3429;female;648;12;4;4
55750;765.302;777.324;3302;female;648;12;4;1
55751;778.305;785.536;3302;female;648;12;4;1
55752;785.947;788.273;3302;female;648;12;4;1
55753;788.637;794.887;3302;female;648;12;4;1
55754;795.504;800.22;3302;female;648;12;4;1
55755;800.837;815.407;3429;female;648;12;4;4
55756;816.151;830.198;3439;female;648;12;4;1
55757;830.657;857.178;3429;female;648;12;4;4
55758;858.128;859.441;3972;female;648;12;4;1
55759;861.213;862.305;4889;female;648;12;4;1
55760;862.305;865.77;3972;female;648;12;4;1
55761;866.356;867.138;4889;female;648;12;4;1
55762;867.138;876.914;3972;female;648;12;4;1
55763;876.914;879.462;3953;male;648;12;4;1
55764;880.316;880.728;3953;male;648;12;4;1
55765;881.203;886.045;3953;male;648;12;4;1
55766;886.425;890.982;3953;male;648;12;4;1
55767;891.393;897.96;3317;male;648;12;4;4
55768;898.34;899.511;3317;male;648;12;4;4
55769;899.511;900.522;3429;female;648;12;4;4
55770;900.522;906.773;3317;male;648;12;4;4
55771;906.773;907.359;3286;female;648;12;4;1
55772;907.359;916.014;3317;male;648;12;4;4
55773;916.552;919.296;3429;female;648;12;4;4
55774;919.296;919.581;0;NA;648;12;4;4
55775;919.581;919.992;3454;female;648;12;4;3
55776;919.992;923.972;3429;female;648;12;4;4
55777;923.972;934.702;3454;female;648;12;4;3
55778;934.702;935.351;0;NA;648;12;4;4
55779;935.351;938.496;3454;female;648;12;4;3
55780;938.496;939.276;0;NA;648;12;4;4
55781;939.276;939.857;3454;female;648;12;4;3
55782;939.857;940.189;0;NA;648;12;4;4
55783;940.189;943.322;3454;female;648;12;4;3
55784;943.829;982.751;3454;female;648;12;4;3
55785;982.751;985.291;3429;female;648;12;4;4
55786;985.291;1037.613;3454;female;648;12;4;3
55787;1037.613;1040.287;3429;female;648;12;4;4
55788;1040.287;1068.25;3454;female;648;12;4;3
55789;1068.25;1076.415;3429;female;648;12;4;4
55790;119.338;148.241;3429;female;649;12;4;4
55791;148.589;162.504;3429;female;649;12;4;4
55792;162.884;174.23;3429;female;649;12;4;4
55793;176.508;191.402;3429;female;649;12;4;4
55794;192.494;196.212;3317;male;649;12;4;4
55795;196.608;199.007;3317;male;649;12;4;4
55796;199.007;199.814;4862;male;649;12;4;1
55797;199.814;204.899;3317;male;649;12;4;4
55798;205.295;207.257;3317;male;649;12;4;4
55799;207.637;219.254;3445;male;649;12;4;4
55800;219.76;221.58;3445;male;649;12;4;4
55801;222.102;228.128;3445;male;649;12;4;4
55802;228.919;245.926;3429;female;649;12;4;4
55803;246.67;256.156;3430;female;649;12;4;3
55804;256.615;264.995;3430;female;649;12;4;3
55805;265.454;282.132;3430;female;649;12;4;3
55806;282.132;283.831;3452;male;649;12;4;1
55807;284.369;286.505;3452;male;649;12;4;1
55808;286.98;290.002;3452;male;649;12;4;1
55809;290.635;293.072;3452;male;649;12;4;1
55810;293.341;311.298;3971;male;649;12;4;1
55811;311.298;318.988;3430;female;649;12;4;3
55812;319.558;326.408;3430;female;649;12;4;3
55813;326.756;330.697;3430;female;649;12;4;3
55814;331.377;342.295;3429;female;649;12;4;4
55815;342.546;345.57;4775;male;649;12;4;1
55816;346.203;360.107;4775;male;649;12;4;1
55817;360.408;374.805;4775;male;649;12;4;1
55818;374.805;375.233;0;NA;649;12;4;4
55819;375.233;375.787;3429;female;649;12;4;4
55820;375.787;390.248;4775;male;649;12;4;1
55821;390.248;392.748;3429;female;649;12;4;4
55822;393.017;406.339;4775;male;649;12;4;1
55823;406.671;423.542;4775;male;649;12;4;1
55824;423.542;425.71;0;NA;649;12;4;4
55825;425.71;434.229;4775;male;649;12;4;1
55826;434.229;434.656;0;NA;649;12;4;4
55827;434.656;444.637;3429;female;649;12;4;4
55828;444.637;448.366;4775;male;649;12;4;1
55829;448.366;448.62;0;NA;649;12;4;4
55830;448.62;451.721;3429;female;649;12;4;4
55831;451.721;490.679;4775;male;649;12;4;1
55832;491.075;495.505;4775;male;649;12;4;1
55833;495.98;496.834;4775;male;649;12;4;1
55834;497.198;497.625;4775;male;649;12;4;1
55835;497.625;498.543;0;NA;649;12;4;4
55836;498.543;511.901;4775;male;649;12;4;1
55837;511.901;528.211;3429;female;649;12;4;4
55838;528.933;543.051;3701;male;649;12;4;1
55839;543.051;554.729;3462;male;649;12;4;4
55840;554.729;567.542;3469;female;649;12;4;2
55841;567.542;571.346;3701;male;649;12;4;1
55842;571.346;578.223;4890;female;649;12;4;1
55843;578.223;588.52;3701;male;649;12;4;1
55844;588.52;596.997;3962;male;649;12;4;1
55845;596.997;601.269;3701;male;649;12;4;1
55846;601.269;603.162;3962;male;649;12;4;1
55847;603.162;606.279;3701;male;649;12;4;1
55848;606.279;607.656;3302;female;649;12;4;1
55849;608.605;611.723;3302;female;649;12;4;1
55850;612.229;617.704;3302;female;649;12;4;1
55851;618.115;628.432;3701;male;649;12;4;1
55852;628.432;640.689;4891;male;649;12;4;1
55853;640.689;653.417;3701;male;649;12;4;1
55854;653.417;656.06;4892;male;649;12;4;1
55855;657.5;689.354;3429;female;649;12;4;4
55856;690.066;702.465;3429;female;649;12;4;4
55857;703.509;727.004;3436;male;649;12;4;1
55858;727.004;736.335;4893;male;649;12;4;1
55859;736.335;742.675;3436;male;649;12;4;1
55860;742.675;747.375;3445;male;649;12;4;4
55861;748.087;758.711;3445;male;649;12;4;4
55862;758.711;768.639;3436;male;649;12;4;1
55863;768.639;770.126;4894;female;649;12;4;1
55864;771.218;773.022;4894;female;649;12;4;1
55865;774.573;775.768;4894;female;649;12;4;1
55866;776.471;778.655;4894;female;649;12;4;1
55867;778.655;783.829;3436;male;649;12;4;1
55868;785.221;788.09;3429;female;649;12;4;4
55869;788.09;794.058;4775;male;649;12;4;1
55870;794.058;798.378;3429;female;649;12;4;4
55871;798.378;814.898;4775;male;649;12;4;1
55872;815.294;826.544;4775;male;649;12;4;1
55873;826.892;874.959;4775;male;649;12;4;1
55874;874.959;876.573;0;NA;649;12;4;4
55875;876.573;878.329;4775;male;649;12;4;1
55876;878.329;893.971;3429;female;649;12;4;4
55877;894.746;898.401;3302;female;649;12;4;1
55878;899.081;909.77;3302;female;649;12;4;1
55879;910.229;913.141;3302;female;649;12;4;1
55880;914.248;926.244;3429;female;649;12;4;4
55881;926.877;930.184;4895;male;649;12;4;1
55882;931.862;932.353;3452;male;649;12;4;1
55883;932.717;936.689;3452;male;649;12;4;1
55884;937.259;938.462;3452;male;649;12;4;1
55885;938.873;947.016;3452;male;649;12;4;1
55886;947.507;949.944;3452;male;649;12;4;1
55887;951.052;965.695;3429;female;649;12;4;4
55888;966.629;980.173;4896;female;649;12;4;1
55889;980.173;980.506;3953;male;649;12;4;1
55890;980.506;983.572;3953;male;649;12;4;1
55891;984.379;987.069;3953;male;649;12;4;1
55892;987.449;994.851;3953;male;649;12;4;1
55893;998.003;1004.749;4896;female;649;12;4;1
55894;1004.749;1022.275;3953;male;649;12;4;1
55895;1023.098;1038.537;4896;female;649;12;4;1
55896;1038.537;1041.053;4897;male;649;12;4;1
55897;1041.48;1044.866;4897;male;649;12;4;1
55898;1045.278;1045.99;4897;male;649;12;4;1
55899;1045.99;1047.034;4898;male;649;12;4;1
55900;1047.034;1047.825;4897;male;649;12;4;1
55901;1047.825;1050.009;4899;female;649;12;4;1
55902;1050.009;1050.959;4900;male;649;12;4;1
55903;1050.959;1056.75;4899;female;649;12;4;1
55904;1057.051;1061.545;4896;female;649;12;4;1
55905;1061.545;1067.503;4901;male;649;12;4;1
55906;1067.503;1077.245;4896;female;649;12;4;1
55907;1078.179;1094.551;3429;female;649;12;4;4
55908;121.296;173.416;3429;female;650;12;4;4
55909;174.919;186.956;3429;female;650;12;4;4
55910;189.399;196.804;3455;male;650;12;4;4
55911;197.263;201.741;3455;male;650;12;4;4
55912;202.152;203.766;3455;male;650;12;4;4
55913;204.051;207.706;4902;male;650;12;4;1
55914;208.149;213.418;4902;male;650;12;4;1
55915;213.861;215.406;4902;male;650;12;4;1
55916;215.406;218.007;3455;male;650;12;4;4
55917;218.434;220.665;3455;male;650;12;4;4
55918;221.077;225.27;3455;male;650;12;4;4
55919;225.919;228.324;3455;male;650;12;4;4
55920;229.052;235.476;3455;male;650;12;4;4
55921;236.046;238.087;4903;female;650;12;4;1
55922;238.087;238.736;3315;female;650;12;4;1
55923;239.622;251.847;3315;female;650;12;4;1
55924;251.847;255.091;3455;male;650;12;4;4
55925;255.55;260.799;3455;male;650;12;4;4
55926;261.322;264.877;3455;male;650;12;4;4
55927;264.877;266.037;3317;male;650;12;4;4
55928;266.654;268.426;3317;male;650;12;4;4
55929;269.091;271.037;3317;male;650;12;4;4
55930;271.512;277.727;3317;male;650;12;4;4
55931;277.727;286.271;3455;male;650;12;4;4
55932;286.793;289.643;3455;male;650;12;4;4
55933;290.134;292.476;3317;male;650;12;4;4
55934;293.125;294.011;3317;male;650;12;4;4
55935;294.438;295.546;3317;male;650;12;4;4
55936;296.353;298.109;3317;male;650;12;4;4
55937;298.932;300.973;3317;male;650;12;4;4
55938;303.679;306.052;3317;male;650;12;4;4
55939;306.78;324.984;3455;male;650;12;4;4
55940;325.776;388.3;3429;female;650;12;4;4
55941;388.3;421.288;3697;male;650;12;4;3
55942;421.731;429.226;3697;male;650;12;4;3
55943;429.226;430.017;0;NA;650;12;4;4
55944;430.017;490.279;3697;male;650;12;4;3
55945;490.279;491.434;0;NA;650;12;4;4
55946;491.434;492.273;3697;male;650;12;4;3
55947;492.273;494.346;0;NA;650;12;4;4
55948;494.346;499.852;3697;male;650;12;4;3
55949;499.852;500.39;0;NA;650;12;4;4
55950;500.39;502.447;3429;female;650;12;4;4
55951;502.447;515.478;3697;male;650;12;4;3
55952;515.905;526.543;3429;female;650;12;4;4
55953;527.413;533.461;3953;male;650;12;4;1
55954;533.461;534.173;4837;male;650;12;4;1
55955;534.173;547.259;3953;male;650;12;4;1
55956;547.259;547.924;4837;male;650;12;4;1
55957;547.924;555.027;3953;male;650;12;4;1
55958;555.741;557.054;3317;male;650;12;4;4
55959;557.766;577.582;3429;female;650;12;4;4
55960;579.148;593.598;3571;female;650;12;4;1
55961;593.598;594.912;3439;female;650;12;4;1
55962;595.592;598.44;3439;female;650;12;4;1
55963;598.868;602.302;3439;female;650;12;4;1
55964;603.251;604.47;3439;female;650;12;4;1
55965;604.929;607.904;3439;female;650;12;4;1
55966;608.505;612.129;3439;female;650;12;4;1
55967;612.509;620.284;3439;female;650;12;4;1
55968;621.692;637.996;3571;female;650;12;4;1
55969;637.996;640.654;3986;male;650;12;4;1
55970;641.208;642.379;3986;male;650;12;4;1
55971;642.87;644.531;3986;male;650;12;4;1
55972;645.18;647.886;3986;male;650;12;4;1
55973;648.377;649.248;3986;male;650;12;4;1
55974;649.849;655.724;3986;male;650;12;4;1
55975;656.072;661.418;3986;male;650;12;4;1
55976;661.418;673.994;3571;female;650;12;4;1
55977;674.263;677.348;3439;female;650;12;4;1
55978;678.029;679.928;3439;female;650;12;4;1
55979;680.577;683.726;3439;female;650;12;4;1
55980;683.726;688.884;0;NA;650;12;4;4
55981;688.884;694.897;3571;female;650;12;4;1
55982;695.973;708.784;3429;female;650;12;4;4
55983;709.797;715.161;3583;male;650;12;4;2
55984;716.902;720.146;3583;male;650;12;4;2
55985;721.08;734.702;3583;male;650;12;4;2
55986;735.81;759.874;3429;female;650;12;4;4
55987;760.808;784.504;3469;female;650;12;4;2
55988;784.504;788.048;3971;male;650;12;4;1
55989;788.428;794.947;3971;male;650;12;4;1
55990;795.47;811.313;3429;female;650;12;4;4
55991;295.626;330.072;3333;male;651;15;4;4
55992;330.609;344.428;3333;male;651;15;4;4
55993;346.026;354.156;3333;male;651;15;4;4
55994;354.404;359.807;3333;male;651;15;4;4
55995;360.235;361.498;3333;male;651;15;4;4
55996;361.867;367.447;3285;male;651;15;4;4
55997;367.888;372.943;3285;male;651;15;4;4
55998;373.431;377.205;3285;male;651;15;4;4
55999;377.535;387.653;3285;male;651;15;4;4
56000;387.932;388.758;3333;male;651;15;4;4
56001;389.106;394.308;3690;male;651;15;4;4
56002;394.622;409.172;3690;male;651;15;4;4
56003;409.564;422.109;3690;male;651;15;4;4
56004;422.452;431.948;3690;male;651;15;4;4
56005;432.388;454.148;3333;male;651;15;4;4
56006;454.613;457.888;3333;male;651;15;4;4
56007;458.214;476.378;3285;male;651;15;4;4
56008;476.716;501.014;3285;male;651;15;4;4
56009;501.427;508.909;3285;male;651;15;4;4
56010;509.38;509.856;3333;male;651;15;4;4
56011;510.266;517.167;3333;male;651;15;4;4
56012;517.547;524.949;3333;male;651;15;4;4
56013;524.949;525.317;0;NA;651;15;4;4
56014;525.317;550.51;3690;male;651;15;4;4
56015;550.89;574.377;3690;male;651;15;4;4
56016;574.677;579.552;3690;male;651;15;4;4
56017;579.845;600.788;3690;male;651;15;4;4
56018;600.788;613.807;3285;male;651;15;4;4
56019;613.807;614.822;0;NA;651;15;4;4
56020;614.822;619.391;3285;male;651;15;4;4
56021;619.881;690.917;3285;male;651;15;4;4
56022;691.417;705.393;3285;male;651;15;4;4
56023;705.393;710.784;3690;male;651;15;4;4
56024;710.784;711.648;0;NA;651;15;4;4
56025;711.648;741.278;3690;male;651;15;4;4
56026;741.278;742.33;0;NA;651;15;4;4
56027;742.33;743.458;3333;male;651;15;4;4
56028;743.864;744.041;3333;male;651;15;4;4
56029;744.041;748.132;0;NA;651;15;4;4
56030;748.132;787.035;3690;male;651;15;4;4
56031;787.328;794.995;3690;male;651;15;4;4
56032;795.433;795.964;3690;male;651;15;4;4
56033;795.964;797.357;0;NA;651;15;4;4
56034;797.357;800.512;3690;male;651;15;4;4
56035;800.512;801.865;0;NA;651;15;4;4
56036;801.865;803.782;3333;male;651;15;4;4
56037;803.782;806.288;0;NA;651;15;4;4
56038;806.288;808.102;3690;male;651;15;4;4
56039;808.102;810.385;3333;male;651;15;4;4
56040;810.385;811.903;3690;male;651;15;4;4
56041;811.903;814.422;0;NA;651;15;4;4
56042;814.422;836.128;3690;male;651;15;4;4
56043;836.128;836.642;0;NA;651;15;4;4
56044;836.642;838.806;3333;male;651;15;4;4
56045;838.806;840.865;0;NA;651;15;4;4
56046;840.865;841.569;3285;male;651;15;4;4
56047;841.569;844.736;0;NA;651;15;4;4
56048;844.736;867.136;3690;male;651;15;4;4
56049;867.136;869.068;0;NA;651;15;4;4
56050;869.068;880.2;3690;male;651;15;4;4
56051;880.2;881.149;3285;male;651;15;4;4
56052;881.149;885.166;0;NA;651;15;4;4
56053;885.166;901.53;3690;male;651;15;4;4
56054;901.53;903.356;0;NA;651;15;4;4
56055;903.356;903.945;3333;male;651;15;4;4
56056;903.945;986.943;3285;male;651;15;4;4
56057;987.391;991.284;3285;male;651;15;4;4
56058;991.909;1018.966;3285;male;651;15;4;4
56059;1019.444;1028.079;3690;male;651;15;4;4
56060;1028.079;1030.459;0;NA;651;15;4;4
56061;1030.459;1033.969;3690;male;651;15;4;4
56062;1033.969;1036.784;0;NA;651;15;4;4
56063;1036.784;1039.556;3690;male;651;15;4;4
56064;1039.556;1041.971;0;NA;651;15;4;4
